"pscreen.a","pscreen.b","platent.a","platent.b"
0.532563576413316,0.0658224645005222,0.0195630005716175,0.371697010860733
2.75838609556753,0.605499386831898,0.0714495748263026,2.31020291938379
1.75538990269573,0.359537690913584,0.112243186912681,1.49123091183991
0.446693604327711,0.173714179460776,0.000482727686217936,0.0156081951877133
0.267153649370832,0.0710155270479428,0.0796894550089079,1.24846812847289
